grupo_revision,id_objeto,titulo_original,cultura,clasificacion_original,material_original,puntaje_filtro,revision_visual,accion_sugerida,observaciones_revision,titulo_es_sugerido,periodo,pais,region,nombre_objeto_original,decision_filtro,estado_filtrado,motivo_filtrado,url_objeto,url_imagen,url_imagen_miniatura
rechazado_por_filtro,309229,Tupu (pin),Wari or Inca,Metal-Ornaments,Silver,-16,,,,,,Peru,,Pin,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'inca', 'wari'] | clasificación sugiere objeto no textil: ['metal', 'ornaments'] | material sugiere objeto no textil: ['silver'] | título sugiere objeto no textil: ['pin'] | nombre de objeto sugiere objeto no textil: ['pin']",https://www.metmuseum.org/art/collection/search/309229,https://images.metmuseum.org/CRDImages/ao/original/DP-13440-018.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13440-018.jpg
rechazado_por_filtro,316938,Serpent ornament,Inca (?),Textiles-Woven,"Cotton, camelid hair",2,,,,Objeto textil,,Peru,,Ornament,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | evidencia cultural/geográfica andina: ['peru', 'inca'] | título sugiere objeto no textil: ['ornament'] | nombre de objeto sugiere objeto no textil: ['ornament']",https://www.metmuseum.org/art/collection/search/316938,https://images.metmuseum.org/CRDImages/ao/original/1994.35.113_d.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1994.35.113_d.JPG
rechazado_por_filtro,316839,Kero,Inca,Wood-Containers,Wood (escallonia ?),-11,,,,,,Peru,,Kero,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'inca'] | material sugiere objeto no textil: ['wood'] | título sugiere objeto no textil: ['kero'] | nombre de objeto sugiere objeto no textil: ['kero']",https://www.metmuseum.org/art/collection/search/316839,https://images.metmuseum.org/CRDImages/ao/original/DP104864.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP104864.jpg
rechazado_por_filtro,315606,Tupu (pin),Inca,Metal-Ornaments,Copper alloy,-16,,,,,,Peru,,Pin,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'inca'] | clasificación sugiere objeto no textil: ['metal', 'ornaments'] | material sugiere objeto no textil: ['copper', 'alloy'] | título sugiere objeto no textil: ['pin'] | nombre de objeto sugiere objeto no textil: ['pin']",https://www.metmuseum.org/art/collection/search/315606,https://images.metmuseum.org/CRDImages/ao/original/vs1987_394_546.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/vs1987_394_546.JPG
rechazado_por_filtro,309392,Miniature Dish with Handle,Inca,Ceramics-Containers,Ceramic,-8,,,,,,Peru,,Dish,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'inca'] | clasificación sugiere objeto no textil: ['ceramics', 'ceramic'] | material sugiere objeto no textil: ['ceramic']",https://www.metmuseum.org/art/collection/search/309392,https://images.metmuseum.org/CRDImages/ao/original/DP-13440-005.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13440-005.jpg
rechazado_por_filtro,309393,Miniature Vessel,Inca,Ceramics-Containers,Ceramic,-12,,,,,,Peru,,Miniature dish,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'inca'] | clasificación sugiere objeto no textil: ['ceramics', 'ceramic'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['vessel']",https://www.metmuseum.org/art/collection/search/309393,https://images.metmuseum.org/CRDImages/ao/original/DP-25093-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25093-001.jpg
rechazado_por_filtro,309394,Storage Jar (Aryballus),Inca,Ceramics-Containers,Ceramic,-16,,,,,,Peru,,Bottle,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'inca'] | clasificación sugiere objeto no textil: ['ceramics', 'ceramic'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['jar'] | nombre de objeto sugiere objeto no textil: ['bottle']",https://www.metmuseum.org/art/collection/search/309394,https://images.metmuseum.org/CRDImages/ao/original/DP-13440-012.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13440-012.jpg
rechazado_por_filtro,312928,Neckless jar with complex scene,Paracas,Ceramics-Containers,"Ceramic, post-fire paint",-16,,,,,,Peru,"Ica River, South Coast",Vessel,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'paracas'] | clasificación sugiere objeto no textil: ['ceramics', 'ceramic'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['jar'] | nombre de objeto sugiere objeto no textil: ['vessel']",https://www.metmuseum.org/art/collection/search/312928,https://images.metmuseum.org/CRDImages/ao/original/DP-24348-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24348-001.jpg
rechazado_por_filtro,312721,Bird-shaped ornament,Nasca,Metal-Ornaments,Gold,-16,,,,,,Peru,South Coast,Ornament,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'nasca'] | clasificación sugiere objeto no textil: ['metal', 'ornaments'] | material sugiere objeto no textil: ['gold'] | título sugiere objeto no textil: ['ornament'] | nombre de objeto sugiere objeto no textil: ['ornament']",https://www.metmuseum.org/art/collection/search/312721,https://images.metmuseum.org/CRDImages/ao/original/DP-25873-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25873-001.jpg
rechazado_por_filtro,312722,Bird-shaped ornament,Nasca,Metal-Ornaments,Gold,-16,,,,,,Peru,South Coast,Ornament,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'nasca'] | clasificación sugiere objeto no textil: ['metal', 'ornaments'] | material sugiere objeto no textil: ['gold'] | título sugiere objeto no textil: ['ornament'] | nombre de objeto sugiere objeto no textil: ['ornament']",https://www.metmuseum.org/art/collection/search/312722,https://images.metmuseum.org/CRDImages/ao/original/DP-25874-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25874-001.jpg
rechazado_por_filtro,315778,Spindle,Nasca,Textiles-Implements,"Thorn, ceramic, thread",-6,,,,Objeto textil,,Peru,,Spindle,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['pin'] | nombre de objeto sugiere objeto no textil: ['pin']",https://www.metmuseum.org/art/collection/search/315778,https://images.metmuseum.org/CRDImages/ao/original/vs1987.394.698-700a.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1987.394.698-700a.jpg
rechazado_por_filtro,315780,Spindle,Nasca,Textiles-Implements,"Thorn, ceramic, thread",-6,,,,Objeto textil,,Peru,,Spindle,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['pin'] | nombre de objeto sugiere objeto no textil: ['pin']",https://www.metmuseum.org/art/collection/search/315780,https://images.metmuseum.org/CRDImages/ao/original/vs1987.394.698-700.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1987.394.698-700.jpg
rechazado_por_filtro,315782,Spindle,Nasca,Textiles-Implements,"Thorn, ceramic, thread",-6,,,,Objeto textil,,Peru,,Spindle,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['pin'] | nombre de objeto sugiere objeto no textil: ['pin']",https://www.metmuseum.org/art/collection/search/315782,https://images.metmuseum.org/CRDImages/ao/original/vs1987.394.701-703.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1987.394.701-703.jpg
rechazado_por_filtro,315779,Spindle,Nasca,Textiles-Implements,"Thorn, ceramic, thread",-6,,,,Objeto textil,,Peru,,Spindle,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['pin'] | nombre de objeto sugiere objeto no textil: ['pin']",https://www.metmuseum.org/art/collection/search/315779,https://images.metmuseum.org/CRDImages/ao/original/vs1987.394.698-700b.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1987.394.698-700b.jpg
rechazado_por_filtro,315781,Spindle,Nasca,Textiles-Implements,"Thorn, ceramic, thread",-6,,,,Objeto textil,,Peru,,Spindle,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['pin'] | nombre de objeto sugiere objeto no textil: ['pin']",https://www.metmuseum.org/art/collection/search/315781,https://images.metmuseum.org/CRDImages/ao/original/vs1987.394.701-703.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1987.394.701-703.jpg
rechazado_por_filtro,315783,Spindle,Nasca,Textiles-Implements,"Thorn, ceramic, thread",-6,,,,Objeto textil,,Peru,,Spindle,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['pin'] | nombre de objeto sugiere objeto no textil: ['pin']",https://www.metmuseum.org/art/collection/search/315783,https://images.metmuseum.org/CRDImages/ao/original/vs1987.394.701-703.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1987.394.701-703.jpg
rechazado_por_filtro,315695,"Border Fragment, Figure",Nasca,Textiles-Sculpture,Camelid hair,-2,,,,Fragmento textil,,Peru,,Figure,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | clasificación sugiere objeto no textil: ['sculpture'] | título sugiere objeto no textil: ['figure'] | nombre de objeto sugiere objeto no textil: ['figure']",https://www.metmuseum.org/art/collection/search/315695,https://images.metmuseum.org/CRDImages/ao/original/DP18473.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18473.jpg
rechazado_por_filtro,315694,"Border Fragment, Figure",Nasca,Textiles-Sculpture,Camelid hair,-2,,,,Fragmento textil,,Peru,,Figure,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | clasificación sugiere objeto no textil: ['sculpture'] | título sugiere objeto no textil: ['figure'] | nombre de objeto sugiere objeto no textil: ['figure']",https://www.metmuseum.org/art/collection/search/315694,https://images.metmuseum.org/CRDImages/ao/original/DP18471.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18471.jpg
rechazado_por_filtro,315691,"Border Fragment, Figure",Nasca,Textiles-Sculpture,Camelid hair,-2,,,,Fragmento textil,,Peru,,Figure,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | clasificación sugiere objeto no textil: ['sculpture'] | título sugiere objeto no textil: ['figure'] | nombre de objeto sugiere objeto no textil: ['figure']",https://www.metmuseum.org/art/collection/search/315691,https://images.metmuseum.org/CRDImages/ao/original/DP18465.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18465.jpg
rechazado_por_filtro,315696,"Border Fragment, Figure",Nasca,Textiles-Sculpture,Camelid hair,-2,,,,Fragmento textil,,Peru,,Figure,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | clasificación sugiere objeto no textil: ['sculpture'] | título sugiere objeto no textil: ['figure'] | nombre de objeto sugiere objeto no textil: ['figure']",https://www.metmuseum.org/art/collection/search/315696,https://images.metmuseum.org/CRDImages/ao/original/DP18475.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18475.jpg
rechazado_por_filtro,315692,"Border Fragment, Figure",Nasca,Textiles-Sculpture,Camelid hair,-2,,,,Fragmento textil,,Peru,,Figure,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | clasificación sugiere objeto no textil: ['sculpture'] | título sugiere objeto no textil: ['figure'] | nombre de objeto sugiere objeto no textil: ['figure']",https://www.metmuseum.org/art/collection/search/315692,https://images.metmuseum.org/CRDImages/ao/original/DP18467.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18467.jpg
rechazado_por_filtro,315693,"Border Fragment, Figure",Nasca,Textiles-Sculpture,Camelid hair,-2,,,,Fragmento textil,,Peru,,Figure,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | clasificación sugiere objeto no textil: ['sculpture'] | título sugiere objeto no textil: ['figure'] | nombre de objeto sugiere objeto no textil: ['figure']",https://www.metmuseum.org/art/collection/search/315693,https://images.metmuseum.org/CRDImages/ao/original/DP18470.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18470.jpg
rechazado_por_filtro,317748,Mirror with figure in a reed boat,Wari,Wood-Implements,"Wood, shell, silver alloy, pigment, resin",-7,,,,,,Peru,,Mirror frame,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'wari'] | material sugiere objeto no textil: ['silver', 'alloy', 'wood', 'shell'] | título sugiere objeto no textil: ['figure']",https://www.metmuseum.org/art/collection/search/317748,https://images.metmuseum.org/CRDImages/ao/original/DP104876.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP104876.jpg
rechazado_por_filtro,310568,Bottle with deity,Wari,Ceramics-Containers,"Ceramic, slip",-16,,,,,,Peru,,Bottle,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'wari'] | clasificación sugiere objeto no textil: ['ceramics', 'ceramic'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['bottle'] | nombre de objeto sugiere objeto no textil: ['bottle']",https://www.metmuseum.org/art/collection/search/310568,https://images.metmuseum.org/CRDImages/ao/original/DP-24255-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24255-001.jpg
rechazado_por_filtro,503542,,Wari,Aerophone-Blow Hole-vessel flute,"Ceramic, polychrome",-7,,,,,Pre-Columbian,Peru,,Jaguar Whistling Jar,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'wari'] | material sugiere objeto no textil: ['ceramic'] | nombre de objeto sugiere objeto no textil: ['jar']",https://www.metmuseum.org/art/collection/search/503542,https://images.metmuseum.org/CRDImages/mi/original/270287.jpg,https://images.metmuseum.org/CRDImages/mi/web-large/270287.jpg
rechazado_por_filtro,315704,Miniature drum,Chimú or Chancay,Metal-Ornaments,Silver,-12,,,,,,Peru,North or Central Coast,Drum ornament,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'chancay', 'chimú', 'chimu'] | clasificación sugiere objeto no textil: ['metal', 'ornaments'] | material sugiere objeto no textil: ['silver'] | nombre de objeto sugiere objeto no textil: ['ornament']",https://www.metmuseum.org/art/collection/search/315704,https://images.metmuseum.org/CRDImages/ao/original/DP-27243-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-27243-001.jpg
